model,method,main_point_given,main_point_inferred,main_point_error (%),middle_point_given,middle_point_error (%),time
32,COBYLA,[0.95991511 0.92810613 0.09567789],[0.91052974 0.86349075 0.09835734],6.0786075548046306,[0.5156553  0.21578049 0.13313927],10.938613219307628,3.9171848297119136
32,COBYLA,[1.18183159 0.89857125 0.05509308],[1.06085184 0.76792668 0.04925828],11.99142494608467,[6.26489718e-01 2.20700945e-01 1.10494530e-05],12.8809137683681,3.9054489135742183
32,COBYLA,[0.07554154 0.91176069 0.72868897],[0.06970224 0.84679225 0.6834479 ],6.787147413970943,[0.6249044  0.32513882 0.08390811],80.28581693312115,3.902335643768311
32,COBYLA,[0.50309548 0.23232247 0.62157135],[0.50311357 0.23235068 0.62155104],0.004705770892229986,[0.41858283 0.36441081 0.27343622],44.92532232091627,1.6227800846099854
32,COBYLA,[0.09029872 0.98692049 0.75776802],[0.08828148 0.95663057 0.73166415],3.2092519871022533,[0.53557161 0.26817343 0.02466706],91.20304659628069,3.9224462509155273
32,COBYLA,[0.66144173 1.25203212 0.08369032],[0.52759932 1.02331101 0.0761547 ],18.689767710645253,[0.25851012 0.22421292 0.15297775],36.86300993058863,3.933336734771729
32,COBYLA,[0.10822173 0.46636672 1.35177622],[0.10745948 0.46414592 1.34840839],0.286287355000357,[6.11483988e-04 6.99511234e-01 6.13316205e-02],97.7668464183322,3.9166102409362793
32,COBYLA,[1.09010054 0.62335389 0.35327883],[1.08578086 0.62167593 0.35296563],0.35605519301734184,[0.03620747 0.60033207 0.43273195],70.28188633234672,3.9113957881927486
32,COBYLA,[0.6258927  1.11304701 0.46540235],[0.53473326 0.97613198 0.4187224 ],12.580308506589176,[0.029615   0.36843262 0.31526969],48.201040575418084,3.8991990089416495
32,COBYLA,[0.72678222 0.61471324 0.34412443],[0.72105935 0.61007354 0.34197121],0.7583217364717489,[0.31581756 0.6369024  0.10684517],39.73305698521939,3.9038314819335938
32,COBYLA,[0.28572353 0.94852497 0.85890868],[0.27449335 0.90421108 0.82614762],4.2895571368137455,[0.10818832 0.0484105  0.11453663],67.95531065502169,3.899190187454224
32,COBYLA,[0.72373708 0.42973486 1.03394008],[0.72523484 0.43185917 1.0382553 ],0.3778474573833424,[0.01747627 0.09396788 0.45540758],50.820568621786606,3.893726348876953
32,COBYLA,[0.39663918 1.1279313  0.33372553],[0.35607769 0.92262163 0.25028045],18.149795629678934,[0.38160275 0.57478164 0.0007686 ],19.811816451395913,3.907333850860596
32,COBYLA,[0.30963204 0.30527652 0.98560014],[0.30963765 0.30532139 0.98564428],0.0058662859187169495,[0.39386102 0.54381572 0.30175452],88.21839952264497,2.215975761413574
32,COBYLA,[1.28322309 0.75151632 0.08994078],[1.14629545 0.66273304 0.10064788],10.977450712901883,[0.20281533 0.01470271 0.32653425],37.3118562570311,3.911743879318237
32,COBYLA,[0.14733727 0.78802038 0.03432071],[0.14463611 0.78004819 0.03493554],1.0518054783334416,[0.31446939 0.07193917 0.25095618],76.27057203085658,3.9068818092346187
32,COBYLA,[0.53458619 0.32079223 0.25089359],[0.53456269 0.32080215 0.25086043],0.0062242459445707105,[0.42831148 0.22276138 0.1926489 ],10.184355945020052,1.4271059036254885
32,COBYLA,[0.38508176 1.27492811 0.03541159],[0.35332017 1.05957439 0.02060179],16.376862927191652,[0.42824565 0.60291658 0.00635691],22.660824515969008,3.9004976749420166
32,COBYLA,[1.36560933 0.41623409 0.28146655],[1.26239756 0.37418078 0.28072934],7.659364694164173,[0.65348045 0.051679   0.33248863],11.132945342923332,3.890438079833984
32,COBYLA,[1.15389462 0.25643731 0.58664505],[1.15378429 0.25645375 0.5865727 ],0.01007574759955644,[0.59971461 0.02977408 0.38313652],20.99137581038191,3.3838939666748047
32,COBYLA,[0.77717434 0.13715664 0.28481611],[0.77717597 0.13715641 0.28479929],0.002013924736050432,[0.36438031 0.20348907 0.17809438],42.510679431618144,1.5000877380371094
32,COBYLA,[0.24415983 1.46372667 0.21667972],[0.20436176 1.09932021 0.19545644],24.484256747842263,[0.22288251 0.34917258 0.25599376],36.045520253205105,3.9028067588806152
32,COBYLA,[0.11243202 0.59340844 0.46314323],[0.11240115 0.59337463 0.46311532],0.007044495909504174,[0.10192406 0.32726915 0.15773329],41.651742649379,2.1629972457885738
32,COBYLA,[0.32930797 0.25553425 0.53230995],[0.32932148 0.25552684 0.53231003],0.002278621397911605,[0.13366513 0.72007778 0.16073541],52.43313341976821,1.4367964267730713
32,COBYLA,[0.01574299 1.11454284 0.85860582],[0.01676249 0.98997635 0.74601305],11.934133350928708,[0.13717156 0.31310085 0.07002093],43.21210655731232,3.9023725986480713
32,COBYLA,[0.54058993 0.80474217 1.11518013],[0.50719943 0.76152106 1.03603933],6.507421027664352,[0.43080049 0.60749581 0.01408104],65.34361456592832,3.891825914382935
32,COBYLA,[0.61936639 0.80005905 0.28960753],[0.61719697 0.79779511 0.28880679],0.30750138124703563,[0.3011652  0.53189819 0.11931182],10.47844501968228,3.894531965255737
32,COBYLA,[0.55963145 1.0395812  0.04129976],[0.51414437 0.96300611 0.04680554],7.553670629114741,[0.12561523 0.42467806 0.46723522],54.3899016649445,3.900751829147339
32,COBYLA,[0.46599741 0.71377968 1.11459377],[0.45872787 0.70793531 1.10342593],1.0369709486962648,[0.09639984 0.50491315 0.43714105],36.81448540518078,3.89872145652771
32,COBYLA,[0.62655021 0.13481643 0.53888455],[0.62660101 0.13477228 0.53886575],0.008345942540142934,[0.29069465 0.65426694 0.02088063],91.23472156878391,1.4858236312866209
32,COBYLA,[0.97242484 0.9850849  0.21008141],[0.90882273 0.91734104 0.21877148],6.666000555773961,[0.24473873 0.30579872 0.4859251 ],47.453073545172316,3.896048784255981
32,COBYLA,[0.84424936 0.99846013 0.60954344],[0.66679247 0.82363573 0.46015175],20.1345024594002,[0.35617614 0.60142214 0.04644818],25.7423804654879,3.903428077697754
32,COBYLA,[0.88253429 0.95258842 0.69650902],[0.80764355 0.8638349  0.65931617],8.27505820999421,[0.39945382 0.32450062 0.4973613 ],11.458855640218394,3.89339017868042
32,COBYLA,[0.17221197 1.32482577 0.59635105],[0.1486314  1.07047589 0.44530629],20.283701636810864,[0.06386462 0.55918414 0.23154283],2.8843953621901184,3.898824214935303
32,COBYLA,[0.12866599 0.12063417 1.25217176],[0.12859602 0.12062873 1.25222379],0.006908194257985072,[0.16349711 0.44024978 0.43914032],67.62836544135892,1.5370452404022217
32,COBYLA,[1.11649346 0.66176808 0.24820895],[1.07480362 0.63792797 0.24843176],3.634432129605064,[0.4906184  0.49113373 0.28397905],25.755194722424587,3.896464347839356
32,COBYLA,[0.50886654 0.76294782 0.49733175],[0.507717   0.7604222  0.49556715],0.31521284582430675,[0.50238963 0.11958308 0.30354871],49.10629090265536,3.8990540504455566
32,COBYLA,[1.13670657 0.65657335 0.69403642],[1.07950909 0.61886994 0.65728084],5.235673919953066,[0.43002128 0.17000894 0.19168768],23.05601872097784,3.899799346923828
32,COBYLA,[0.33167863 1.01876731 1.03510135],[0.31863871 0.97142077 0.99003116],4.474347759682584,[0.20877284 0.40190412 0.20266143],53.38171286526836,3.899957656860352
32,COBYLA,[1.19268681 0.22422279 0.23274146],[1.1972203  0.22460213 0.23245819],0.3688726106916755,[0.46357686 0.23380409 0.16954153],42.68512093655741,3.898759126663208
32,COBYLA,[0.89849796 1.01728924 0.1101736 ],[0.86095953 0.97386988 0.10894404],4.215940168409055,[0.17238877 0.4994246  0.41543848],57.110666857253655,3.902557849884033
32,COBYLA,[0.70183868 0.48619067 0.9790693 ],[0.70311483 0.48810948 0.98031863],0.20178576149195396,[0.52829155 0.50674624 0.01508867],86.59172294028326,3.900204181671143
32,COBYLA,[1.33704447 0.06391137 0.27047812],[1.30837729 0.06320975 0.26699011],2.115304619680163,[0.09270956 0.72914991 0.10082018],86.21281480317549,3.892909288406372
32,COBYLA,[1.43671266 0.28916038 0.26192401],[1.28222714 0.26989605 0.25983255],10.45821085930861,[0.49074815 0.34846238 0.44242841],34.26649196640387,3.897072315216065
32,COBYLA,[1.3254309  0.5936763  0.01107505],[1.20915614 0.52484535 0.04312767],9.561700941997296,[0.59157173 0.14877437 0.35452251],30.377095043537327,3.901878118515015
32,COBYLA,[1.13940792 0.7521905  0.59313209],[1.08286189 0.71475253 0.56778777],4.86355008329828,[0.01184234 0.11965928 0.52797018],79.92912838666746,3.8906874656677246
32,COBYLA,[1.16698423 0.66652268 0.23127115],[1.12402517 0.63023662 0.22443595],4.154013937292664,[0.49557517 0.11736728 0.09906371],7.601497663632939,3.897284984588623
32,COBYLA,[0.2942854  1.22113544 0.57908472],[0.28225261 1.0958617  0.5301542 ],9.762308277804037,[0.46015129 0.40373833 0.36201935],33.41241588806088,3.899450302124024
32,COBYLA,[0.79353616 0.46556691 0.84472629],[0.79339862 0.46564991 0.84465162],0.014183423370776332,[0.38269025 0.59220699 0.15601718],49.73949957687602,2.215043067932129
32,COBYLA,[0.42365399 0.08587961 0.27905585],[0.42364838 0.08589913 0.27905128],0.0040455229528979075,[0.20244517 0.05947722 0.00673118],86.68338759885805,1.5434889793395996
32,COBYLA,[0.63488188 1.03567231 0.1946577 ],[0.61959111 1.00367838 0.19097107],2.897818953080672,[0.4231253  0.48234244 0.05930832],0.2102753977415503,3.8949944972991934
32,COBYLA,[0.94836551 0.33887437 0.44234671],[0.94832071 0.3389424  0.44236223],0.007538985986020189,[0.15728633 0.2550806  0.34178338],80.70735057070266,2.3703129291534424
32,COBYLA,[1.21037729e+00 7.54623469e-02 2.97373224e-04],[1.21062637e+00 7.55120621e-02 2.83274174e-04],0.020976671637045557,[0.23064128 0.581453   0.1323838 ],84.18995714677355,3.9026165008544917
32,COBYLA,[1.23831957 0.13315241 0.25393487],[1.24859437 0.13230809 0.25341699],0.8120987464478874,[0.50291242 0.08395823 0.23832817],9.783796941258403,3.8953673839569087
32,COBYLA,[0.64273596 0.12387558 1.0824713 ],[0.64274058 0.12387506 1.08248281],0.00098104807691507,[0.02074631 0.0890134  0.17679095],80.17739382225515,1.5095667839050293
32,COBYLA,[0.06526073 0.48743892 1.23145506],[0.06743905 0.46256496 1.17811965],4.4411587502397625,[0.32890079 0.14838534 0.46785957],43.12514232759934,3.9009523391723633
32,COBYLA,[0.09112341 0.53147004 0.29890813],[0.09113417 0.53145284 0.29893153],0.0050222359760947405,[0.4012938  0.515042   0.22801601],46.06549119998187,1.4564180374145508
32,COBYLA,[0.10114326 0.62966693 1.04676452],[0.10114543 0.62953366 1.04655646],0.02015876781683884,[0.10054405 0.60438799 0.05545557],74.87504268725962,3.4427182674407963
32,COBYLA,[0.04153544 0.86053858 1.0736943 ],[0.04284131 0.81762235 1.02582162],4.671332986082397,[0.08350995 0.10918257 0.54608313],33.800112834169234,3.892251253128052
32,COBYLA,[0.26808557 0.33694986 0.47214872],[0.26807767 0.33694148 0.47215287],0.0019155642441272683,[0.23374181 0.21681762 0.37176536],14.658388909831347,1.560894012451172
32,COBYLA,[1.08530199 0.52260506 0.47723869],[1.08514228 0.52248195 0.47730668],0.01642442601035068,[0.37452727 0.44971147 0.27865849],57.1507063555181,2.165184736251831
32,COBYLA,[0.87255988 0.7381228  0.23189853],[0.87250727 0.73817812 0.231847  ],0.007898088182828198,[0.3771757  0.39743978 0.03793593],52.15669055550432,1.3576467037200928
32,COBYLA,[0.79725964 0.43654309 0.191227  ],[0.79728611 0.43653561 0.19120211],0.003994053338566015,[0.0872911  0.24100173 0.55210341],92.22103602101747,1.7123310565948486
32,COBYLA,[0.62152508 0.80758319 0.40677072],[0.59416589 0.75867468 0.39267375],5.266518228947802,[0.70355148 0.25957761 0.01076878],55.14687895522809,3.8917763233184814
32,COBYLA,[0.19721907 0.47255111 1.0300715 ],[0.19721242 0.47265853 1.03003019],0.010020959906373791,[0.38919102 0.07563336 0.60394589],46.420560887606364,2.862533569335937
32,COBYLA,[1.32804757 0.58769207 0.22226178],[1.20720446 0.54597082 0.22071755],8.702255953232836,[0.44402342 0.29215248 0.21565693],9.69577655064096,3.892786026000977
32,COBYLA,[0.59474842 0.02117522 0.18387101],[0.59475214 0.02115953 0.18385555],0.0035863703076814118,[0.53086438 0.21627798 0.07416835],30.250876447033004,1.5223166942596436
32,COBYLA,[0.53073411 0.11454984 0.67753687],[0.53068181 0.11454401 0.67757512],0.007493013242201367,[0.10826077 0.23457491 0.36921297],39.244318044560366,1.7226834297180176
32,COBYLA,[0.55049228 0.34159544 0.33334146],[0.55048725 0.34158612 0.33335699],0.002578623785048228,[0.22736764 0.0781466  0.09951373],51.039205734537525,2.326083183288574
32,COBYLA,[0.00166871 0.18565449 1.41941358],[-8.21553711e-04  1.96980219e-01  1.46040634e+00],2.9759878237212605,[0.33745415 0.41478932 0.32168731],83.39394505773916,3.886204957962036
32,COBYLA,[0.70405013 0.51611594 1.15109912],[0.70502256 0.51685882 1.1523671 ],0.12197753008802464,[0.60910193 0.14203474 0.07049474],70.98023622032146,3.901087284088135
32,COBYLA,[0.78602901 0.2729882  0.93124268],[0.78613473 0.27302696 0.93125336],0.00905699967993953,[0.01064681 0.1530159  0.26713193],69.45185026242932,3.0966477394104004
32,COBYLA,[0.18161421 1.14886213 0.68726564],[0.1683241  1.08281032 0.62934968],6.576359603616762,[0.26560248 0.65240571 0.02085667],59.408726983487355,3.908818244934082
32,COBYLA,[0.70420742 0.35139887 0.65760168],[0.70427362 0.35144372 0.65774248],0.015788141606598718,[0.59990556 0.28155984 0.02344576],79.92341503761895,2.0288615226745605
32,COBYLA,[0.85605493 0.44071547 0.23274137],[0.85608835 0.44068622 0.23272921],0.004648176807075588,[0.64128694 0.13447986 0.02023378],47.25632445978654,1.6673989295959473
32,COBYLA,[0.69132982 0.88937747 0.76884493],[0.67496547 0.86862593 0.74438863],2.6401497185653198,[0.02823921 0.72803794 0.09038549],70.14379994156229,3.8903474807739262
32,COBYLA,[0.75346506 1.02503504 0.30310542],[0.63756628 0.91198176 0.28162588],12.488728082562012,[0.0322693  0.74053967 0.04279054],49.729677960583324,3.894112348556519
32,COBYLA,[1.15462029 0.47101573 0.27737054],[1.14494648 0.46636855 0.27843563],0.8442336787261863,[0.16176541 0.0856926  0.50332069],29.59831806705597,3.8870220184326167
32,COBYLA,[1.39092799 0.05467754 0.26241463],[1.31880973 0.05713695 0.25751539],5.105911473140703,[0.34623924 0.42110592 0.25950494],52.75387539742733,3.887758016586304
32,COBYLA,[0.30410623 1.22921319 0.6064673 ],[0.28755334 1.12322696 0.56070891],8.306409239215494,[0.35616414 0.27542746 0.23713199],29.787929971344944,3.8977105617523193
32,COBYLA,[1.1899178  0.63522573 0.20837549],[1.13935543 0.60456736 0.20478371],4.340386898883264,[0.13416515 0.04979557 0.58444738],60.468087448266886,3.894131183624268
32,COBYLA,[0.41749889 0.89721    0.85720733],[0.41249031 0.87764943 0.83051622],2.5563140053498103,[0.21190787 0.49650755 0.08814255],41.17211502685574,3.8874003887176514
32,COBYLA,[0.71867966 0.90491652 0.61376485],[0.63200655 0.80089819 0.5447626 ],11.6139845940169,[0.33847084 0.4579367  0.32905268],0.1950419705516956,3.8884453773498535
32,COBYLA,[0.95188597 0.71557876 0.30274485],[0.9509852  0.71487445 0.30293657],0.0943562276344714,[0.16211896 0.30456185 0.23928051],64.34254656086588,3.8796794414520255
32,COBYLA,[0.95551568 0.77858938 0.75355181],[0.92774491 0.75699234 0.7337491 ],2.7944727138893213,[0.20500735 0.33693709 0.44681994],26.997146671878262,3.881410837173462
32,COBYLA,[0.30252687 0.90546093 0.45734802],[0.29114677 0.88039835 0.4506772 ],2.6755278553407886,[0.05512564 0.26591339 0.67545201],53.356872084597114,3.881387948989868
32,COBYLA,[0.36407754 1.16193221 0.05520964],[0.33192283 1.06105269 0.04967878],8.69846329052692,[0.06255037 0.15447397 0.64587148],80.24827693448239,3.8828547000885014
32,COBYLA,[0.54186572 1.10559044 0.24711924],[0.53405558 1.07108151 0.23643894],2.9430435177660383,[0.7087307  0.08426149 0.04646054],65.72032655013314,3.895625352859497
32,COBYLA,[0.26090718 0.91777782 0.95482701],[0.25336809 0.88355829 0.91258383],4.065977575680578,[0.52807645 0.28171533 0.01566487],88.35030872706294,3.898758172988892
32,COBYLA,[0.84806456 0.16863964 0.41518282],[0.84805032 0.16871891 0.41518876],0.008419380671037669,[0.27550043 0.07336214 0.36404636],57.48664080898964,1.561739206314087
32,COBYLA,[1.32593788 0.1197803  0.29548276],[1.29556076 0.12123265 0.29249027],2.240811027181043,[0.23972897 0.60616199 0.22343319],64.3824171404257,3.9068024158477774
32,COBYLA,[0.23313071 0.85242604 0.13254663],[0.23211886 0.8507893  0.13260228],0.2154229035783555,[0.33012434 0.24942223 0.59576885],68.68412071664311,3.898797273635864
32,COBYLA,[0.11758193 0.77165614 0.5991326 ],[0.11752702 0.77008828 0.59791948],0.2015407512689072,[0.35300044 0.4145369  0.44596324],46.5415807017675,3.892405033111572
32,COBYLA,[0.67604712 0.84335757 0.5029375 ],[0.64612536 0.80362432 0.48362316],4.4757617756055765,[0.11950393 0.10451883 0.09131816],43.370709014045886,3.8942959308624263
32,COBYLA,[0.14959878 0.32782392 1.13062303],[0.1496581  0.32785791 1.13058336],0.0066603658148458676,[0.41204055 0.43707565 0.38634046],88.50212418677894,1.6748371124267578
32,COBYLA,[0.07848656 0.76898815 1.14903302],[0.06906425 0.71707834 1.0615023 ],7.379986596458815,[0.35866799 0.11892573 0.07023077],94.74003710979702,3.894860029220581
32,COBYLA,[1.11165169 0.99454077 0.06351223],[0.95633222 0.8719425  0.07928008],13.295922385511167,[0.44243032 0.47184814 0.07221765],2.862339778041574,3.8891582489013667
32,COBYLA,[1.03034967 0.92675457 0.18825624],[0.94275343 0.80990407 0.19107186],10.444070725585473,[0.6681901  0.23209661 0.22334586],19.458731084258925,3.8949463367462163
32,COBYLA,[0.07535515 1.23231766 0.06284195],[0.08729159 0.99527858 0.06212008],19.19892573469125,[0.71353061 0.11234353 0.19977587],75.71339322365178,3.9024715423583984
32,COBYLA,[0.40189531 1.34093241 0.51433528],[0.33904987 1.05939403 0.3843951 ],21.21433137234245,[0.25739917 0.4450208  0.08960556],15.752152091267574,3.902311563491821
32,COBYLA,[0.42977846 0.55686217 0.97219641],[0.42983193 0.55684983 0.97221241],0.004763464525406511,[0.06490012 0.58530476 0.06535657],99.99981384758199,1.5536530017852783
32,COBYLA,[1.06581983 0.3392561  0.35906018],[1.06572919 0.33918788 0.3590784 ],0.009780862685568893,[0.12549349 0.45321537 0.29606574],93.72129143665966,3.112021923065185
32,COBYLA,[0.84126853 0.51511711 0.6197148 ],[0.84104454 0.51497086 0.61952664],0.0280743469345928,[0.43773114 0.29611546 0.022284  ],55.48405779504098,2.711343765258789
32,COBYLA,[1.18421585 0.24783003 0.06157809],[1.1843427  0.24797948 0.06161455],0.016459078251588828,[0.25532601 0.29634632 0.60092758],76.39864381825699,2.6621463298797607
32,COBYLA,[0.93443105 0.22347725 0.04205511],[0.93443565 0.22352516 0.04208906],0.006124974916859431,[0.41344981 0.13291921 0.33471071],59.095517613917124,1.6576042175292969
32,COBYLA,[0.43248038 0.808905   0.24149362],[0.43248681 0.80892998 0.24147688],0.0032418775121180513,[0.07998516 0.15621901 0.34793239],54.81217493589271,1.729093074798584
32,COBYLA,[0.85959362 0.14286272 0.22791425],[0.85966249 0.14286123 0.22789047],0.008091041340731095,[0.66679284 0.17749466 0.07841089],9.807362203794662,3.2468667030334477
32,COBYLA,[0.13643151 1.06668243 0.42189257],[0.13073418 1.0064603  0.41343239],5.287513200991613,[0.1101521  0.30308513 0.64415706],48.34784334614663,3.8948416709899902
32,COBYLA,[0.07421233 0.19996197 0.2571307 ],[0.07420373 0.19998435 0.25710412],0.01071517449671312,[0.08450431 0.70332877 0.13302435],64.1699328051495,1.364661693572998
32,COBYLA,[0.31160156 0.61267936 0.96403673],[0.31162725 0.61264765 0.96403941],0.0034540614578832296,[0.27355136 0.52456222 0.32272639],73.40030330443491,1.4903662204742432
32,COBYLA,[0.40716844 0.53665752 0.18327002],[0.40715769 0.53664718 0.18328392],0.0029201135375088285,[0.02519384 0.40886248 0.1064114 ],55.94203822682617,1.886770486831665
32,COBYLA,[1.31046213 0.23939046 0.05768949],[1.29036433 0.23542543 0.05578902],1.5429136451312933,[0.40317222 0.42587007 0.30830656],61.24202544171862,3.8859498500823975
32,COBYLA,[0.327661   1.43504789 0.26758979],[0.26712025 1.07930786 0.22438147],24.29191430771593,[0.46913074 0.05060154 0.29063361],87.22909094248415,3.891698122024536
32,COBYLA,[0.68165886 0.80445576 0.03893088],[0.67656422 0.79517181 0.03988889],1.0077504499072387,[0.50993444 0.31194152 0.27536025],34.6671124519685,3.894288063049317
32,COBYLA,[0.119484   0.54481022 0.20307046],[0.1194813  0.5448127  0.20306506],0.00109962784228049,[0.01310762 0.59727253 0.06065295],22.108404241473227,1.6651031970977783
32,COBYLA,[1.24528101 0.08215431 0.48523416],[1.24561345 0.08222753 0.48520435],0.02552000305033559,[0.28428933 0.35060411 0.34474841],62.81113832625174,2.4596967697143555
32,COBYLA,[0.44198676 0.58505832 0.95590216],[0.44169734 0.58484711 0.95548615],0.045572498588906434,[0.140156   0.31576462 0.291983  ],27.432477177401903,3.896462202072144
32,COBYLA,[0.58290418 0.04588458 1.06755035],[0.57850339 0.04608475 1.0592718 ],0.7704406834231418,[0.12299001 0.63706489 0.00722308],99.29302919679957,3.8864917755126953
32,COBYLA,[1.13644082 0.27204106 0.48524156],[1.13674593 0.27215582 0.48545336],0.030723766486785344,[0.02265865 0.09614464 0.48914161],64.83272667795282,2.3960325717926025
32,COBYLA,[0.12412953 1.0381374  0.01339585],[0.12400149 1.01176118 0.01348845],2.5225936459579232,[0.73855666 0.11619193 0.003038  ],80.67327870956831,3.894554853439331
32,COBYLA,[1.33751393 0.39924078 0.18712039],[1.28085863 0.38739927 0.19043903],4.116595456066795,[0.62244667 0.23954043 0.17363155],4.6201100573829335,3.8894801139831534
32,COBYLA,[0.72273113 1.22314332 0.14606667],[0.66283016 1.13601578 0.13446273],7.447641561198922,[0.12440779 0.176592   0.06344446],14.565759498943512,3.8898205757141113
32,COBYLA,[0.31095025 0.86900888 0.15551516],[0.30628564 0.84885627 0.15248395],2.2336380854746016,[0.2104335  0.48836619 0.13251314],0.04067278542248895,3.893776655197144
32,COBYLA,[0.21185832 0.89719152 0.16372029],[0.21083188 0.89427074 0.16359966],0.33090577812890803,[0.06372506 0.05234522 0.28338976],72.04491567013216,3.8851704597473145
32,COBYLA,[1.00427533 0.39568512 0.69522373],[1.00369954 0.39540495 0.69470774],0.06405047690620387,[0.55936631 0.41262162 0.26126616],36.7080874241284,3.89028000831604
32,COBYLA,[0.45056686 0.06482667 0.97455929],[0.45000146 0.06478405 0.97314958],0.14126231167650866,[0.46967466 0.12830009 0.43387635],34.310773482572515,3.8984956741333012
32,COBYLA,[0.17797194 0.96123545 1.13458449],[0.16806177 0.92349689 1.09139579],3.8863598044419,[0.21836531 0.43943982 0.07996797],73.3699196712182,3.893434762954712
32,COBYLA,[1.07941524 0.18389227 0.57579692],[1.07944538 0.18388001 0.57579669],0.0026301207267003467,[0.38803231 0.48955136 0.14010807],87.51959538980671,1.6002054214477541
40,COBYLA,[1.66529491 0.14863866 0.25077611],[1.6457128  0.15065986 0.25100656],1.1645149708639282,[0.4107387  0.65744825 0.52751289],69.05506882529717,5.115031719207764
40,COBYLA,[1.59547786 0.70840069 0.17777487],[1.49447764 0.65972996 0.18469507],6.401586301589981,[0.80542569 0.42134372 0.21954317],9.75490923748227,5.082106351852417
40,COBYLA,[0.30440937 1.11767218 0.39318883],[0.30303495 1.10802183 0.38982699],0.8429012108252731,[0.5241873  0.19277876 0.05008532],73.45536107620737,5.078281879425049
40,COBYLA,[0.65783381 1.50325926 0.56782534],[0.52233809 1.20711594 0.45466552],19.855757123933692,[0.13348725 0.04628963 0.13521075],59.66372780391986,5.129166603088379
40,COBYLA,[1.6740065  0.39421887 0.67789867],[1.58541759 0.37673746 0.65815149],5.000120972904039,[0.3711239  0.3435098  0.64741127],38.31879554365899,5.10260534286499
40,COBYLA,[0.67814714 1.70969445 0.16835645],[0.52622459 1.35689276 0.14606539],20.832436229352158,[0.02876844 0.10733189 0.34808846],76.14556732926759,5.140026807785034
40,COBYLA,[0.65815389 0.34817479 1.3240219 ],[0.6580508  0.34815151 1.32406858],0.00760657270771239,[3.88636526e-01 8.48879826e-01 3.87781425e-04],99.99999956084689,2.5037639141082764
40,COBYLA,[0.70137743 0.41652539 0.62585288],[0.70127735 0.41647063 0.62581937],0.011564076479133356,[0.83009705 0.07065839 0.01459578],55.564088512945645,4.938859701156616
40,COBYLA,[0.38096497 0.80014609 0.66346572],[0.38096665 0.80012363 0.663416  ],0.004929871894769084,[0.68122463 0.57386188 0.24047663],29.666135079500886,5.255663871765137
40,COBYLA,[0.10463378 1.80530556 0.48020062],[0.14015142 1.47939826 0.38674459],18.219996496999,[0.63430602 0.70161028 0.06751909],44.9053679482805,5.202987909317017
40,COBYLA,[1.55074459 0.16833539 0.68292322],[1.54853523 0.16788671 0.68246172],0.13514292926312393,[0.06552621 0.06729634 0.27310123],41.24863571729226,5.151014566421509
40,COBYLA,[0.78404371 1.37680526 0.55057152],[0.63391507 1.11905209 0.48113267],18.258928927438745,[0.05154938 0.52931888 0.45754875],41.529093348157296,5.2961061000823975
40,COBYLA,[1.23353682 1.40761226 0.31127166],[1.09601794 1.16762958 0.25674745],14.85847791927399,[0.83452115 0.07209451 0.00084075],49.37228049281888,5.579134464263916
40,COBYLA,[0.56358564 1.17377206 0.4047128 ],[0.51343003 1.03608892 0.35188618],11.423852123427356,[0.48072592 0.56005942 0.13450958],7.6054194229390255,5.372899293899536
40,COBYLA,[1.2145224  0.11130739 0.26652992],[1.21453393 0.11136459 0.26650418],0.005108210948304568,[0.17815458 0.74350125 0.48308394],82.24048805238859,2.9261634349823
40,COBYLA,[1.62577496 0.71300927 0.32388968],[1.52587625 0.67917005 0.30658581],5.923020969497629,[0.56391294 0.55419016 0.09618413],36.09770507756007,5.183369159698486
40,COBYLA,[0.17838357 1.66452845 0.17591512],[0.11489935 1.26408919 0.16200931],24.100530924691068,[0.11125455 0.20137402 0.81278834],71.6093869457106,5.35724401473999
40,COBYLA,[1.27996514 0.67213687 0.79642223],[1.28004297 0.67213296 0.79641197],0.004761691313416703,[0.8488447  0.08808842 0.33437717],29.452613649808335,3.2091948986053467
40,COBYLA,[0.92373547 0.85885042 0.95128974],[0.92377436 0.8588318  0.95125162],0.003642987705094864,[0.44345843 0.61174299 0.13194773],61.64908945534072,2.6789276599884038
40,COBYLA,[1.69858724 0.77094064 0.28249254],[1.54196913 0.69929254 0.28594832],9.130767092513231,[0.01708376 0.68894629 0.30754222],85.19537809733733,5.038375377655028
40,COBYLA,[1.3874044  1.20121268 0.0909635 ],[1.2268371  1.06574572 0.08764904],11.434846803827135,[0.03250124 0.74772989 0.00531971],77.39693189043213,5.367443323135376
40,COBYLA,[1.13378337 0.28065091 0.97285675],[1.13386192 0.28065881 0.97286558],0.005225991348134763,[0.47463359 0.67799678 0.3076754 ],39.4263970397445,5.552598237991333
40,COBYLA,[0.57302658 1.42056593 0.21566011],[0.54082085 1.32899424 0.2055495 ],6.309108326968984,[0.07177005 0.8868684  0.30915352],17.134299190794355,5.6248135566711435
40,COBYLA,[0.33766434 1.15664889 0.33782659],[0.32973817 1.06329416 0.30219203],8.01016040553833,[0.45712878 0.50716301 0.17026447],20.565184237350145,5.054147958755493
40,COBYLA,[0.48561685 0.25028661 0.93242338],[0.48560727 0.25021835 0.93241865],0.006393236165786604,[0.3259857  0.03756845 0.16314949],51.55219088409519,3.229794979095459
